timestamp, device, port, bytesReceived, bytesSent
2022-10-20T16:03:48.300078,of:0000000000000006,3,556,556
2022-10-20T16:03:49.305151,of:0000000000000003,1,42,598
2022-10-20T16:03:49.305200,of:0000000000000003,2,42,598
2022-10-20T16:03:49.305210,of:0000000000000003,3,556,556
2022-10-20T16:03:49.305220,of:0000000000000004,1,0,556
2022-10-20T16:03:49.305225,of:0000000000000004,2,0,556
2022-10-20T16:03:49.305229,of:0000000000000004,3,556,556
2022-10-20T16:03:49.305235,of:0000000000000001,1,556,626
2022-10-20T16:03:49.305239,of:0000000000000001,2,556,556
2022-10-20T16:03:49.305245,of:0000000000000002,1,556,556
2022-10-20T16:03:49.305250,of:0000000000000002,2,556,556
2022-10-20T16:03:49.305254,of:0000000000000002,3,626,556
2022-10-20T16:03:49.305260,of:0000000000000007,1,0,556
2022-10-20T16:03:49.305264,of:0000000000000007,2,70,626
2022-10-20T16:03:49.305268,of:0000000000000007,3,556,556
2022-10-20T16:03:49.305274,of:0000000000000005,1,556,556
2022-10-20T16:03:49.305278,of:0000000000000005,2,556,556
2022-10-20T16:03:49.305282,of:0000000000000005,3,556,556
2022-10-20T16:03:49.305288,of:0000000000000006,1,0,556
2022-10-20T16:03:49.305292,of:0000000000000006,2,0,626
2022-10-20T16:03:49.305296,of:0000000000000006,3,556,556
2022-10-20T16:03:50.308770,of:0000000000000003,1,42,598
2022-10-20T16:03:50.308826,of:0000000000000003,2,42,598
2022-10-20T16:03:50.308837,of:0000000000000003,3,556,556
2022-10-20T16:03:50.308852,of:0000000000000004,1,0,556
2022-10-20T16:03:50.308860,of:0000000000000004,2,0,556
2022-10-20T16:03:50.308867,of:0000000000000004,3,556,556
2022-10-20T16:03:50.308878,of:0000000000000001,1,556,626
2022-10-20T16:03:50.308885,of:0000000000000001,2,556,556
2022-10-20T16:03:50.308896,of:0000000000000002,1,556,556
2022-10-20T16:03:50.308903,of:0000000000000002,2,556,556
2022-10-20T16:03:50.308910,of:0000000000000002,3,626,556
2022-10-20T16:03:50.308920,of:0000000000000007,1,0,556
2022-10-20T16:03:50.308928,of:0000000000000007,2,70,626
2022-10-20T16:03:50.308936,of:0000000000000007,3,556,556
2022-10-20T16:03:50.308948,of:0000000000000005,1,556,556
2022-10-20T16:03:50.308955,of:0000000000000005,2,556,556
2022-10-20T16:03:50.308962,of:0000000000000005,3,556,556
2022-10-20T16:03:50.308972,of:0000000000000006,1,0,556
2022-10-20T16:03:50.308979,of:0000000000000006,2,0,626
2022-10-20T16:03:50.308986,of:0000000000000006,3,556,556
2022-10-20T16:03:51.310633,of:0000000000000003,1,42,598
2022-10-20T16:03:51.310728,of:0000000000000003,2,42,598
2022-10-20T16:03:51.310750,of:0000000000000003,3,556,556
2022-10-20T16:03:51.310779,of:0000000000000004,1,0,556
2022-10-20T16:03:51.310799,of:0000000000000004,2,0,556
2022-10-20T16:03:51.310817,of:0000000000000004,3,556,556
2022-10-20T16:03:51.310833,of:0000000000000001,1,556,626
2022-10-20T16:03:51.310846,of:0000000000000001,2,556,556
2022-10-20T16:03:51.310860,of:0000000000000002,1,556,556
2022-10-20T16:03:51.311307,of:0000000000000002,2,556,556
2022-10-20T16:03:51.311340,of:0000000000000002,3,626,556
2022-10-20T16:03:51.311375,of:0000000000000007,1,0,556
2022-10-20T16:03:51.311394,of:0000000000000007,2,70,626
2022-10-20T16:03:51.311411,of:0000000000000007,3,556,556
2022-10-20T16:03:51.311435,of:0000000000000005,1,556,556
2022-10-20T16:03:51.311453,of:0000000000000005,2,556,556
2022-10-20T16:03:51.311470,of:0000000000000005,3,556,556
2022-10-20T16:03:51.311493,of:0000000000000006,1,0,556
2022-10-20T16:03:51.311510,of:0000000000000006,2,0,626
2022-10-20T16:03:51.311528,of:0000000000000006,3,556,556
2022-10-20T16:03:52.312812,of:0000000000000003,1,42,598
2022-10-20T16:03:52.313014,of:0000000000000003,2,42,598
2022-10-20T16:03:52.313105,of:0000000000000003,3,556,556
2022-10-20T16:03:52.313137,of:0000000000000004,1,0,556
2022-10-20T16:03:52.313148,of:0000000000000004,2,0,556
2022-10-20T16:03:52.313314,of:0000000000000004,3,556,556
2022-10-20T16:03:52.313336,of:0000000000000001,1,556,626
2022-10-20T16:03:52.313346,of:0000000000000001,2,556,556
2022-10-20T16:03:52.313358,of:0000000000000002,1,556,556
2022-10-20T16:03:52.313367,of:0000000000000002,2,556,556
2022-10-20T16:03:52.313375,of:0000000000000002,3,626,556
2022-10-20T16:03:52.313387,of:0000000000000007,1,0,556
2022-10-20T16:03:52.313395,of:0000000000000007,2,70,626
2022-10-20T16:03:52.313404,of:0000000000000007,3,556,556
2022-10-20T16:03:52.313416,of:0000000000000005,1,556,556
2022-10-20T16:03:52.313433,of:0000000000000005,2,556,556
2022-10-20T16:03:52.313442,of:0000000000000005,3,556,556
2022-10-20T16:03:52.313454,of:0000000000000006,1,0,556
2022-10-20T16:03:52.313463,of:0000000000000006,2,0,626
2022-10-20T16:03:52.313471,of:0000000000000006,3,556,556
2022-10-20T16:03:53.314597,of:0000000000000003,1,70,278
2022-10-20T16:03:53.314665,of:0000000000000003,2,0,278
2022-10-20T16:03:53.314676,of:0000000000000003,3,348,278
2022-10-20T16:03:53.314689,of:0000000000000004,1,0,278
2022-10-20T16:03:53.314697,of:0000000000000004,2,70,278
2022-10-20T16:03:53.314704,of:0000000000000004,3,348,278
2022-10-20T16:03:53.314715,of:0000000000000001,1,278,278
2022-10-20T16:03:53.314722,of:0000000000000001,2,278,278
2022-10-20T16:03:53.314733,of:0000000000000002,1,278,348
2022-10-20T16:03:53.314740,of:0000000000000002,2,278,348
2022-10-20T16:03:53.314747,of:0000000000000002,3,278,278
2022-10-20T16:03:53.314759,of:0000000000000007,1,0,278
2022-10-20T16:03:53.314766,of:0000000000000007,2,0,278
2022-10-20T16:03:53.314773,of:0000000000000007,3,278,278
2022-10-20T16:03:53.314783,of:0000000000000005,1,278,278
2022-10-20T16:03:53.314790,of:0000000000000005,2,278,278
2022-10-20T16:03:53.314813,of:0000000000000005,3,278,278
2022-10-20T16:03:53.314824,of:0000000000000006,1,0,278
2022-10-20T16:03:53.314832,of:0000000000000006,2,0,278
2022-10-20T16:03:53.314839,of:0000000000000006,3,278,278
2022-10-20T16:03:54.316950,of:0000000000000003,1,70,278
2022-10-20T16:03:54.316991,of:0000000000000003,2,0,278
2022-10-20T16:03:54.316998,of:0000000000000003,3,348,278
2022-10-20T16:03:54.317005,of:0000000000000004,1,0,278
2022-10-20T16:03:54.317010,of:0000000000000004,2,70,278
2022-10-20T16:03:54.317014,of:0000000000000004,3,348,278
2022-10-20T16:03:54.317020,of:0000000000000001,1,278,278
2022-10-20T16:03:54.317024,of:0000000000000001,2,278,278
2022-10-20T16:03:54.317030,of:0000000000000002,1,278,348
2022-10-20T16:03:54.317034,of:0000000000000002,2,278,348
2022-10-20T16:03:54.317037,of:0000000000000002,3,278,278
2022-10-20T16:03:54.317044,of:0000000000000007,1,0,278
2022-10-20T16:03:54.317048,of:0000000000000007,2,0,278
2022-10-20T16:03:54.317051,of:0000000000000007,3,278,278
2022-10-20T16:03:54.317057,of:0000000000000005,1,278,278
2022-10-20T16:03:54.317061,of:0000000000000005,2,278,278
2022-10-20T16:03:54.317065,of:0000000000000005,3,278,278
2022-10-20T16:03:54.317070,of:0000000000000006,1,0,278
2022-10-20T16:03:54.317074,of:0000000000000006,2,0,278
2022-10-20T16:03:54.317087,of:0000000000000006,3,278,278
2022-10-20T16:03:55.318694,of:0000000000000003,1,70,278
2022-10-20T16:03:55.318762,of:0000000000000003,2,0,278
2022-10-20T16:03:55.318770,of:0000000000000003,3,348,278
2022-10-20T16:03:55.318787,of:0000000000000004,1,0,278
2022-10-20T16:03:55.318792,of:0000000000000004,2,70,278
2022-10-20T16:03:55.318797,of:0000000000000004,3,348,278
2022-10-20T16:03:55.318805,of:0000000000000001,1,278,278
2022-10-20T16:03:55.318810,of:0000000000000001,2,278,278
2022-10-20T16:03:55.318817,of:0000000000000002,1,278,348
2022-10-20T16:03:55.318822,of:0000000000000002,2,278,348
2022-10-20T16:03:55.318827,of:0000000000000002,3,278,278
2022-10-20T16:03:55.318835,of:0000000000000007,1,0,278
2022-10-20T16:03:55.318839,of:0000000000000007,2,0,278
2022-10-20T16:03:55.318844,of:0000000000000007,3,278,278
2022-10-20T16:03:55.318851,of:0000000000000005,1,278,278
2022-10-20T16:03:55.318856,of:0000000000000005,2,278,278
2022-10-20T16:03:55.318871,of:0000000000000005,3,278,278
2022-10-20T16:03:55.318878,of:0000000000000006,1,0,278
2022-10-20T16:03:55.318883,of:0000000000000006,2,0,278
2022-10-20T16:03:55.318888,of:0000000000000006,3,278,278
2022-10-20T16:03:56.319441,of:0000000000000003,1,70,278
2022-10-20T16:03:56.319510,of:0000000000000003,2,0,278
2022-10-20T16:03:56.319521,of:0000000000000003,3,348,278
2022-10-20T16:03:56.319533,of:0000000000000004,1,0,278
2022-10-20T16:03:56.319539,of:0000000000000004,2,70,278
2022-10-20T16:03:56.319545,of:0000000000000004,3,348,278
2022-10-20T16:03:56.319554,of:0000000000000001,1,278,278
2022-10-20T16:03:56.319560,of:0000000000000001,2,278,278
2022-10-20T16:03:56.319569,of:0000000000000002,1,278,348
2022-10-20T16:03:56.319575,of:0000000000000002,2,278,348
2022-10-20T16:03:56.319581,of:0000000000000002,3,278,278
2022-10-20T16:03:56.319590,of:0000000000000007,1,0,278
2022-10-20T16:03:56.319596,of:0000000000000007,2,0,278
2022-10-20T16:03:56.319602,of:0000000000000007,3,278,278
2022-10-20T16:03:56.319610,of:0000000000000005,1,278,278
2022-10-20T16:03:56.319616,of:0000000000000005,2,278,278
2022-10-20T16:03:56.319622,of:0000000000000005,3,278,278
2022-10-20T16:03:56.319630,of:0000000000000006,1,0,278
2022-10-20T16:03:56.319636,of:0000000000000006,2,0,278
2022-10-20T16:03:56.319642,of:0000000000000006,3,278,278
2022-10-20T16:03:57.321444,of:0000000000000003,1,70,278
2022-10-20T16:03:57.321503,of:0000000000000003,2,0,278
2022-10-20T16:03:57.321511,of:0000000000000003,3,348,278
2022-10-20T16:03:57.321523,of:0000000000000004,1,0,278
2022-10-20T16:03:57.321529,of:0000000000000004,2,70,278
2022-10-20T16:03:57.321534,of:0000000000000004,3,348,278
2022-10-20T16:03:57.321544,of:0000000000000001,1,278,278
2022-10-20T16:03:57.321550,of:0000000000000001,2,278,278
2022-10-20T16:03:57.321559,of:0000000000000002,1,278,348
2022-10-20T16:03:57.321565,of:0000000000000002,2,278,348
2022-10-20T16:03:57.321570,of:0000000000000002,3,278,278
2022-10-20T16:03:57.321580,of:0000000000000007,1,0,278
2022-10-20T16:03:57.321585,of:0000000000000007,2,0,278
2022-10-20T16:03:57.321590,of:0000000000000007,3,278,278
2022-10-20T16:03:57.321599,of:0000000000000005,1,278,278
2022-10-20T16:03:57.321605,of:0000000000000005,2,278,278
2022-10-20T16:03:57.321610,of:0000000000000005,3,278,278
2022-10-20T16:03:57.321619,of:0000000000000006,1,0,278
2022-10-20T16:03:57.321624,of:0000000000000006,2,0,278
2022-10-20T16:03:57.321630,of:0000000000000006,3,278,278
2022-10-20T16:03:58.323510,of:0000000000000003,1,0,626
2022-10-20T16:03:58.323597,of:0000000000000003,2,0,556
2022-10-20T16:03:58.323614,of:0000000000000003,3,556,556
2022-10-20T16:03:58.323634,of:0000000000000004,1,0,556
2022-10-20T16:03:58.323646,of:0000000000000004,2,0,556
2022-10-20T16:03:58.323656,of:0000000000000004,3,556,556
2022-10-20T16:03:58.323672,of:0000000000000001,1,556,556
2022-10-20T16:03:58.323683,of:0000000000000001,2,626,556
2022-10-20T16:03:58.323699,of:0000000000000002,1,556,556
2022-10-20T16:03:58.323709,of:0000000000000002,2,556,556
2022-10-20T16:03:58.323720,of:0000000000000002,3,556,556
2022-10-20T16:03:58.323736,of:0000000000000007,1,0,556
2022-10-20T16:03:58.323748,of:0000000000000007,2,0,556
2022-10-20T16:03:58.323759,of:0000000000000007,3,626,556
2022-10-20T16:03:58.323774,of:0000000000000005,1,626,626
2022-10-20T16:03:58.323785,of:0000000000000005,2,556,626
2022-10-20T16:03:58.323796,of:0000000000000005,3,556,626
2022-10-20T16:03:58.323811,of:0000000000000006,1,70,556
2022-10-20T16:03:58.323822,of:0000000000000006,2,0,556
2022-10-20T16:03:58.323833,of:0000000000000006,3,626,626
2022-10-20T16:03:59.324780,of:0000000000000003,1,0,626
2022-10-20T16:03:59.324978,of:0000000000000003,2,0,556
2022-10-20T16:03:59.325001,of:0000000000000003,3,556,556
2022-10-20T16:03:59.325024,of:0000000000000004,1,0,556
2022-10-20T16:03:59.325035,of:0000000000000004,2,0,556
2022-10-20T16:03:59.325044,of:0000000000000004,3,556,556
2022-10-20T16:03:59.325059,of:0000000000000001,1,556,556
2022-10-20T16:03:59.325068,of:0000000000000001,2,626,556
2022-10-20T16:03:59.325082,of:0000000000000002,1,556,556
2022-10-20T16:03:59.325091,of:0000000000000002,2,556,556
2022-10-20T16:03:59.325100,of:0000000000000002,3,556,556
2022-10-20T16:03:59.325585,of:0000000000000007,1,0,556
2022-10-20T16:03:59.325629,of:0000000000000007,2,0,556
2022-10-20T16:03:59.325642,of:0000000000000007,3,626,556
2022-10-20T16:03:59.325658,of:0000000000000005,1,626,626
2022-10-20T16:03:59.325668,of:0000000000000005,2,556,626
2022-10-20T16:03:59.325678,of:0000000000000005,3,556,626
2022-10-20T16:03:59.325692,of:0000000000000006,1,70,556
2022-10-20T16:03:59.325702,of:0000000000000006,2,0,556
2022-10-20T16:03:59.325712,of:0000000000000006,3,626,626
2022-10-20T16:04:00.326289,of:0000000000000003,1,0,626
2022-10-20T16:04:00.326371,of:0000000000000003,2,0,556
2022-10-20T16:04:00.326390,of:0000000000000003,3,556,556
2022-10-20T16:04:00.326414,of:0000000000000004,1,0,556
2022-10-20T16:04:00.326428,of:0000000000000004,2,0,556
2022-10-20T16:04:00.326441,of:0000000000000004,3,556,556
2022-10-20T16:04:00.326461,of:0000000000000001,1,556,556
2022-10-20T16:04:00.326475,of:0000000000000001,2,626,556
2022-10-20T16:04:00.326494,of:0000000000000002,1,556,556
2022-10-20T16:04:00.326513,of:0000000000000002,2,556,556
2022-10-20T16:04:00.326531,of:0000000000000002,3,556,556
2022-10-20T16:04:00.326551,of:0000000000000007,1,0,556
2022-10-20T16:04:00.326565,of:0000000000000007,2,0,556
2022-10-20T16:04:00.326579,of:0000000000000007,3,626,556
2022-10-20T16:04:00.326599,of:0000000000000005,1,626,626
2022-10-20T16:04:00.326621,of:0000000000000005,2,556,626
2022-10-20T16:04:00.326634,of:0000000000000005,3,556,626
2022-10-20T16:04:00.326654,of:0000000000000006,1,70,556
2022-10-20T16:04:00.326669,of:0000000000000006,2,0,556
2022-10-20T16:04:00.326683,of:0000000000000006,3,626,626
2022-10-20T16:04:01.328602,of:0000000000000003,1,0,626
2022-10-20T16:04:01.328687,of:0000000000000003,2,0,556
2022-10-20T16:04:01.328700,of:0000000000000003,3,556,556
2022-10-20T16:04:01.328719,of:0000000000000004,1,0,556
2022-10-20T16:04:01.328728,of:0000000000000004,2,0,556
2022-10-20T16:04:01.328737,of:0000000000000004,3,556,556
2022-10-20T16:04:01.328854,of:0000000000000001,1,556,556
2022-10-20T16:04:01.328877,of:0000000000000001,2,626,556
2022-10-20T16:04:01.328896,of:0000000000000002,1,556,556
2022-10-20T16:04:01.328907,of:0000000000000002,2,556,556
2022-10-20T16:04:01.328917,of:0000000000000002,3,556,556
2022-10-20T16:04:01.328932,of:0000000000000007,1,0,556
2022-10-20T16:04:01.328942,of:0000000000000007,2,0,556
2022-10-20T16:04:01.328951,of:0000000000000007,3,626,556
2022-10-20T16:04:01.328966,of:0000000000000005,1,626,626
2022-10-20T16:04:01.328975,of:0000000000000005,2,556,626
2022-10-20T16:04:01.328984,of:0000000000000005,3,556,626
2022-10-20T16:04:01.328998,of:0000000000000006,1,70,556
2022-10-20T16:04:01.329008,of:0000000000000006,2,0,556
2022-10-20T16:04:01.329017,of:0000000000000006,3,626,626
2022-10-20T16:04:02.331257,of:0000000000000003,1,0,626
2022-10-20T16:04:02.331304,of:0000000000000003,2,0,556
2022-10-20T16:04:02.331310,of:0000000000000003,3,556,556
2022-10-20T16:04:02.331318,of:0000000000000004,1,0,556
2022-10-20T16:04:02.331322,of:0000000000000004,2,0,556
2022-10-20T16:04:02.331326,of:0000000000000004,3,556,556
2022-10-20T16:04:02.331332,of:0000000000000001,1,556,556
2022-10-20T16:04:02.331337,of:0000000000000001,2,626,556
2022-10-20T16:04:02.331343,of:0000000000000002,1,556,556
2022-10-20T16:04:02.331346,of:0000000000000002,2,556,556
2022-10-20T16:04:02.331350,of:0000000000000002,3,556,556
2022-10-20T16:04:02.331356,of:0000000000000007,1,0,556
2022-10-20T16:04:02.331391,of:0000000000000007,2,0,556
2022-10-20T16:04:02.331398,of:0000000000000007,3,626,556
2022-10-20T16:04:02.331407,of:0000000000000005,1,626,626
2022-10-20T16:04:02.331411,of:0000000000000005,2,556,626
2022-10-20T16:04:02.331415,of:0000000000000005,3,556,626
2022-10-20T16:04:02.331422,of:0000000000000006,1,70,556
2022-10-20T16:04:02.331426,of:0000000000000006,2,0,556
2022-10-20T16:04:02.331430,of:0000000000000006,3,626,626
2022-10-20T16:04:03.346517,of:0000000000000003,1,0,278
2022-10-20T16:04:03.346605,of:0000000000000003,2,0,278
2022-10-20T16:04:03.346613,of:0000000000000003,3,278,348
2022-10-20T16:04:03.346623,of:0000000000000004,1,0,278
2022-10-20T16:04:03.346627,of:0000000000000004,2,0,278
2022-10-20T16:04:03.346646,of:0000000000000004,3,278,278
2022-10-20T16:04:03.346652,of:0000000000000001,1,278,278
2022-10-20T16:04:03.346657,of:0000000000000001,2,278,348
2022-10-20T16:04:03.346663,of:0000000000000002,1,348,278
2022-10-20T16:04:03.346667,of:0000000000000002,2,278,278
2022-10-20T16:04:03.346671,of:0000000000000002,3,278,278
2022-10-20T16:04:03.346678,of:0000000000000007,1,0,278
2022-10-20T16:04:03.346682,of:0000000000000007,2,0,278
2022-10-20T16:04:03.346686,of:0000000000000007,3,278,278
2022-10-20T16:04:03.346692,of:0000000000000005,1,278,278
2022-10-20T16:04:03.346696,of:0000000000000005,2,278,278
2022-10-20T16:04:03.346700,of:0000000000000005,3,348,278
2022-10-20T16:04:03.346708,of:0000000000000006,1,0,278
2022-10-20T16:04:03.346739,of:0000000000000006,2,70,278
2022-10-20T16:04:03.346745,of:0000000000000006,3,278,278
2022-10-20T16:04:04.349086,of:0000000000000003,1,0,278
2022-10-20T16:04:04.349217,of:0000000000000003,2,0,278
2022-10-20T16:04:04.349253,of:0000000000000003,3,278,348
2022-10-20T16:04:04.349273,of:0000000000000004,1,0,278
2022-10-20T16:04:04.349297,of:0000000000000004,2,0,278
2022-10-20T16:04:04.349308,of:0000000000000004,3,278,278
2022-10-20T16:04:04.349325,of:0000000000000001,1,278,278
2022-10-20T16:04:04.349335,of:0000000000000001,2,278,348
2022-10-20T16:04:04.349351,of:0000000000000002,1,348,278
2022-10-20T16:04:04.349362,of:0000000000000002,2,278,278
2022-10-20T16:04:04.349373,of:0000000000000002,3,278,278
2022-10-20T16:04:04.349389,of:0000000000000007,1,0,278
2022-10-20T16:04:04.349399,of:0000000000000007,2,0,278
2022-10-20T16:04:04.349409,of:0000000000000007,3,278,278
2022-10-20T16:04:04.349425,of:0000000000000005,1,278,278
2022-10-20T16:04:04.349435,of:0000000000000005,2,278,278
2022-10-20T16:04:04.349446,of:0000000000000005,3,348,278
2022-10-20T16:04:04.349461,of:0000000000000006,1,0,278
2022-10-20T16:04:04.349471,of:0000000000000006,2,70,278
2022-10-20T16:04:04.349482,of:0000000000000006,3,278,278
2022-10-20T16:04:05.354751,of:0000000000000003,1,0,278
2022-10-20T16:04:05.354872,of:0000000000000003,2,0,278
2022-10-20T16:04:05.354899,of:0000000000000003,3,278,348
2022-10-20T16:04:05.354934,of:0000000000000004,1,0,278
2022-10-20T16:04:05.354955,of:0000000000000004,2,0,278
2022-10-20T16:04:05.354975,of:0000000000000004,3,278,278
2022-10-20T16:04:05.355002,of:0000000000000001,1,278,278
2022-10-20T16:04:05.355023,of:0000000000000001,2,278,348
2022-10-20T16:04:05.355050,of:0000000000000002,1,348,278
2022-10-20T16:04:05.355068,of:0000000000000002,2,278,278
2022-10-20T16:04:05.355086,of:0000000000000002,3,278,278
2022-10-20T16:04:05.355113,of:0000000000000007,1,0,278
2022-10-20T16:04:05.355133,of:0000000000000007,2,0,278
2022-10-20T16:04:05.355151,of:0000000000000007,3,278,278
2022-10-20T16:04:05.355179,of:0000000000000005,1,278,278
2022-10-20T16:04:05.357089,of:0000000000000005,2,278,278
2022-10-20T16:04:05.357182,of:0000000000000005,3,348,278
2022-10-20T16:04:05.357216,of:0000000000000006,1,0,278
2022-10-20T16:04:05.357229,of:0000000000000006,2,70,278
2022-10-20T16:04:05.357241,of:0000000000000006,3,278,278
2022-10-20T16:04:06.358201,of:0000000000000003,1,0,278
2022-10-20T16:04:06.358256,of:0000000000000003,2,0,278
2022-10-20T16:04:06.358263,of:0000000000000003,3,278,348
2022-10-20T16:04:06.358273,of:0000000000000004,1,0,278
2022-10-20T16:04:06.358279,of:0000000000000004,2,0,278
2022-10-20T16:04:06.358284,of:0000000000000004,3,278,278
2022-10-20T16:04:06.358293,of:0000000000000001,1,278,278
2022-10-20T16:04:06.358298,of:0000000000000001,2,278,348
2022-10-20T16:04:06.358306,of:0000000000000002,1,348,278
2022-10-20T16:04:06.358311,of:0000000000000002,2,278,278
2022-10-20T16:04:06.358316,of:0000000000000002,3,278,278
2022-10-20T16:04:06.358324,of:0000000000000007,1,0,278
2022-10-20T16:04:06.358330,of:0000000000000007,2,0,278
2022-10-20T16:04:06.358335,of:0000000000000007,3,278,278
2022-10-20T16:04:06.358343,of:0000000000000005,1,278,278
2022-10-20T16:04:06.358348,of:0000000000000005,2,278,278
2022-10-20T16:04:06.358834,of:0000000000000005,3,348,278
2022-10-20T16:04:06.358888,of:0000000000000006,1,0,278
2022-10-20T16:04:06.358896,of:0000000000000006,2,70,278
2022-10-20T16:04:06.358918,of:0000000000000006,3,278,278
2022-10-20T16:04:07.365254,of:0000000000000003,1,0,278
2022-10-20T16:04:07.365299,of:0000000000000003,2,0,278
2022-10-20T16:04:07.365304,of:0000000000000003,3,278,348
2022-10-20T16:04:07.365312,of:0000000000000004,1,0,278
2022-10-20T16:04:07.365316,of:0000000000000004,2,0,278
2022-10-20T16:04:07.365320,of:0000000000000004,3,278,278
2022-10-20T16:04:07.365325,of:0000000000000001,1,278,278
2022-10-20T16:04:07.365329,of:0000000000000001,2,278,348
2022-10-20T16:04:07.365335,of:0000000000000002,1,348,278
2022-10-20T16:04:07.365339,of:0000000000000002,2,278,278
2022-10-20T16:04:07.365343,of:0000000000000002,3,278,278
2022-10-20T16:04:07.365349,of:0000000000000007,1,0,278
2022-10-20T16:04:07.365353,of:0000000000000007,2,0,278
2022-10-20T16:04:07.365356,of:0000000000000007,3,278,278
2022-10-20T16:04:07.365362,of:0000000000000005,1,278,278
2022-10-20T16:04:07.365366,of:0000000000000005,2,278,278
2022-10-20T16:04:07.365369,of:0000000000000005,3,348,278
2022-10-20T16:04:07.365375,of:0000000000000006,1,0,278
2022-10-20T16:04:07.365379,of:0000000000000006,2,70,278
2022-10-20T16:04:07.365383,of:0000000000000006,3,278,278
2022-10-20T16:04:08.369343,of:0000000000000003,1,0,556
2022-10-20T16:04:08.369390,of:0000000000000003,2,0,556
2022-10-20T16:04:08.369396,of:0000000000000003,3,556,556
2022-10-20T16:04:08.369404,of:0000000000000004,1,0,556
2022-10-20T16:04:08.369408,of:0000000000000004,2,0,556
2022-10-20T16:04:08.369412,of:0000000000000004,3,556,556
2022-10-20T16:04:08.369418,of:0000000000000001,1,626,556
2022-10-20T16:04:08.369422,of:0000000000000001,2,556,556
2022-10-20T16:04:08.369428,of:0000000000000002,1,556,556
2022-10-20T16:04:08.369432,of:0000000000000002,2,556,556
2022-10-20T16:04:08.369436,of:0000000000000002,3,556,626
2022-10-20T16:04:08.369442,of:0000000000000007,1,70,556
2022-10-20T16:04:08.369446,of:0000000000000007,2,0,556
2022-10-20T16:04:08.369450,of:0000000000000007,3,556,556
2022-10-20T16:04:08.369455,of:0000000000000005,1,556,556
2022-10-20T16:04:08.369459,of:0000000000000005,2,556,556
2022-10-20T16:04:08.369463,of:0000000000000005,3,556,556
2022-10-20T16:04:08.369468,of:0000000000000006,1,0,556
2022-10-20T16:04:08.369472,of:0000000000000006,2,0,556
2022-10-20T16:04:08.369476,of:0000000000000006,3,556,556
2022-10-20T16:04:09.376994,of:0000000000000003,1,0,556
2022-10-20T16:04:09.377039,of:0000000000000003,2,0,556
2022-10-20T16:04:09.377045,of:0000000000000003,3,556,556
2022-10-20T16:04:09.377053,of:0000000000000004,1,0,556
2022-10-20T16:04:09.377058,of:0000000000000004,2,0,556
2022-10-20T16:04:09.377062,of:0000000000000004,3,556,556
2022-10-20T16:04:09.377069,of:0000000000000001,1,626,556
2022-10-20T16:04:09.377073,of:0000000000000001,2,556,556
2022-10-20T16:04:09.377080,of:0000000000000002,1,556,556
2022-10-20T16:04:09.377084,of:0000000000000002,2,556,556
2022-10-20T16:04:09.377088,of:0000000000000002,3,556,626
2022-10-20T16:04:09.377094,of:0000000000000007,1,70,556
2022-10-20T16:04:09.377099,of:0000000000000007,2,0,556
2022-10-20T16:04:09.377103,of:0000000000000007,3,556,556
2022-10-20T16:04:09.377110,of:0000000000000005,1,556,556
2022-10-20T16:04:09.377114,of:0000000000000005,2,556,556
2022-10-20T16:04:09.377118,of:0000000000000005,3,556,556
2022-10-20T16:04:09.377125,of:0000000000000006,1,0,556
2022-10-20T16:04:09.377132,of:0000000000000006,2,0,556
2022-10-20T16:04:09.377140,of:0000000000000006,3,556,556
2022-10-20T16:04:10.382180,of:0000000000000003,1,0,556
2022-10-20T16:04:10.382228,of:0000000000000003,2,0,556
2022-10-20T16:04:10.382234,of:0000000000000003,3,556,556
2022-10-20T16:04:10.382242,of:0000000000000004,1,0,556
2022-10-20T16:04:10.382246,of:0000000000000004,2,0,556
2022-10-20T16:04:10.382250,of:0000000000000004,3,556,556
2022-10-20T16:04:10.382257,of:0000000000000001,1,626,556
2022-10-20T16:04:10.382261,of:0000000000000001,2,556,556
2022-10-20T16:04:10.382267,of:0000000000000002,1,556,556
2022-10-20T16:04:10.382271,of:0000000000000002,2,556,556
2022-10-20T16:04:10.382275,of:0000000000000002,3,556,626
2022-10-20T16:04:10.382281,of:0000000000000007,1,70,556
2022-10-20T16:04:10.382285,of:0000000000000007,2,0,556
2022-10-20T16:04:10.382288,of:0000000000000007,3,556,556
2022-10-20T16:04:10.382294,of:0000000000000005,1,556,556
2022-10-20T16:04:10.382298,of:0000000000000005,2,556,556
2022-10-20T16:04:10.382302,of:0000000000000005,3,556,556
2022-10-20T16:04:10.382308,of:0000000000000006,1,0,556
2022-10-20T16:04:10.382311,of:0000000000000006,2,0,556
2022-10-20T16:04:10.382315,of:0000000000000006,3,556,556
2022-10-20T16:04:11.424089,of:0000000000000003,1,0,556
2022-10-20T16:04:11.424143,of:0000000000000003,2,0,556
2022-10-20T16:04:11.424152,of:0000000000000003,3,556,556
2022-10-20T16:04:11.424163,of:0000000000000004,1,0,556
2022-10-20T16:04:11.424169,of:0000000000000004,2,0,556
2022-10-20T16:04:11.424175,of:0000000000000004,3,556,556
2022-10-20T16:04:11.424185,of:0000000000000001,1,626,556
2022-10-20T16:04:11.424191,of:0000000000000001,2,556,556
2022-10-20T16:04:11.424200,of:0000000000000002,1,556,556
